"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|DK1","Generation - Solar  [MW] Intraday / BZN|DK1","Generation - Solar  [MW] Current / BZN|DK1","Generation - Wind Offshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Offshore  [MW] Intraday / BZN|DK1","Generation - Wind Offshore  [MW] Current / BZN|DK1","Generation - Wind Onshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Onshore  [MW] Intraday / BZN|DK1","Generation - Wind Onshore  [MW] Current / BZN|DK1"
"10.01.2020 14:00 - 10.01.2020 15:00","16","n/e","n/e","1082","n/e","n/e","1665","n/e","n/e"
"10.01.2020 15:00 - 10.01.2020 16:00","5","n/e","n/e","1055","n/e","n/e","1825","n/e","n/e"
"10.01.2020 16:00 - 10.01.2020 17:00","0","n/e","n/e","981","n/e","n/e","1717","n/e","n/e"
"10.01.2020 17:00 - 10.01.2020 18:00","0","n/e","n/e","868","n/e","n/e","1363","n/e","n/e"
"10.01.2020 18:00 - 10.01.2020 19:00","0","n/e","n/e","728","n/e","n/e","993","n/e","n/e"
"10.01.2020 19:00 - 10.01.2020 20:00","0","n/e","n/e","557","n/e","n/e","713","n/e","n/e"
"10.01.2020 20:00 - 10.01.2020 21:00","0","n/e","n/e","374","n/e","n/e","517","n/e","n/e"
"10.01.2020 21:00 - 10.01.2020 22:00","0","n/e","n/e","225","n/e","n/e","365","n/e","n/e"
"10.01.2020 22:00 - 10.01.2020 23:00","0","n/e","n/e","140","n/e","n/e","263","n/e","n/e"
"10.01.2020 23:00 - 11.01.2020 00:00","0","n/e","n/e","108","n/e","n/e","204","n/e","n/e"
"11.01.2020 00:00 - 11.01.2020 01:00","0","n/e","n/e","103","n/e","n/e","108","n/e","n/e"
"11.01.2020 01:00 - 11.01.2020 02:00","0","n/e","n/e","220","n/e","n/e","183","n/e","n/e"
"11.01.2020 02:00 - 11.01.2020 03:00","0","n/e","n/e","379","n/e","n/e","450","n/e","n/e"
"11.01.2020 03:00 - 11.01.2020 04:00","0","n/e","n/e","531","n/e","n/e","832","n/e","n/e"
"11.01.2020 04:00 - 11.01.2020 05:00","0","n/e","n/e","739","n/e","n/e","1233","n/e","n/e"
"11.01.2020 05:00 - 11.01.2020 06:00","0","n/e","n/e","901","n/e","n/e","1512","n/e","n/e"
"11.01.2020 06:00 - 11.01.2020 07:00","0","n/e","n/e","950","n/e","n/e","1710","n/e","n/e"
"11.01.2020 07:00 - 11.01.2020 08:00","0","n/e","n/e","1027","n/e","n/e","1938","n/e","n/e"
"11.01.2020 08:00 - 11.01.2020 09:00","0","n/e","n/e","1114","n/e","n/e","2229","n/e","n/e"
"11.01.2020 09:00 - 11.01.2020 10:00","9","n/e","n/e","1124","n/e","n/e","2526","n/e","n/e"
"11.01.2020 10:00 - 11.01.2020 11:00","34","n/e","n/e","1124","n/e","n/e","2607","n/e","n/e"
"11.01.2020 11:00 - 11.01.2020 12:00","66","n/e","n/e","1118","n/e","n/e","2694","n/e","n/e"
"11.01.2020 12:00 - 11.01.2020 13:00","71","n/e","n/e","1108","n/e","n/e","2745","n/e","n/e"
"11.01.2020 13:00 - 11.01.2020 14:00","48","n/e","n/e","1110","n/e","n/e","2761","n/e","n/e"
"11.01.2020 14:00 - 11.01.2020 15:00","22","n/e","n/e","1120","n/e","n/e","2752","n/e","n/e"
"11.01.2020 15:00 - 11.01.2020 16:00","6","n/e","n/e","1126","n/e","n/e","2808","n/e","n/e"
"11.01.2020 16:00 - 11.01.2020 17:00","0","n/e","n/e","1126","n/e","n/e","2832","n/e","n/e"
"11.01.2020 17:00 - 11.01.2020 18:00","0","n/e","n/e","1125","n/e","n/e","2832","n/e","n/e"
"11.01.2020 18:00 - 11.01.2020 19:00","0","n/e","n/e","1125","n/e","n/e","2790","n/e","n/e"
"11.01.2020 19:00 - 11.01.2020 20:00","0","n/e","n/e","1125","n/e","n/e","2708","n/e","n/e"
"11.01.2020 20:00 - 11.01.2020 21:00","0","n/e","n/e","1124","n/e","n/e","2713","n/e","n/e"
"11.01.2020 21:00 - 11.01.2020 22:00","0","n/e","n/e","1121","n/e","n/e","2758","n/e","n/e"
"11.01.2020 22:00 - 11.01.2020 23:00","0","n/e","n/e","1120","n/e","n/e","2815","n/e","n/e"
"11.01.2020 23:00 - 12.01.2020 00:00","0","n/e","n/e","1121","n/e","n/e","2863","n/e","n/e"
"12.01.2020 00:00 - 12.01.2020 01:00","0","n/e","n/e","1013","n/e","n/e","2592","n/e","n/e"
"12.01.2020 01:00 - 12.01.2020 02:00","0","n/e","n/e","1016","n/e","n/e","2576","n/e","n/e"
"12.01.2020 02:00 - 12.01.2020 03:00","0","n/e","n/e","1022","n/e","n/e","2365","n/e","n/e"
"12.01.2020 03:00 - 12.01.2020 04:00","0","n/e","n/e","1022","n/e","n/e","2213","n/e","n/e"
"12.01.2020 04:00 - 12.01.2020 05:00","0","n/e","n/e","1026","n/e","n/e","2129","n/e","n/e"
"12.01.2020 05:00 - 12.01.2020 06:00","0","n/e","n/e","1121","n/e","n/e","2029","n/e","n/e"
"12.01.2020 06:00 - 12.01.2020 07:00","0","n/e","n/e","1093","n/e","n/e","2056","n/e","n/e"
"12.01.2020 07:00 - 12.01.2020 08:00","0","n/e","n/e","1021","n/e","n/e","1758","n/e","n/e"
"12.01.2020 08:00 - 12.01.2020 09:00","0","n/e","n/e","836","n/e","n/e","1454","n/e","n/e"
"12.01.2020 09:00 - 12.01.2020 10:00","4","n/e","n/e","673","n/e","n/e","1167","n/e","n/e"
"12.01.2020 10:00 - 12.01.2020 11:00","14","n/e","n/e","545","n/e","n/e","936","n/e","n/e"
"12.01.2020 11:00 - 12.01.2020 12:00","24","n/e","n/e","408","n/e","n/e","791","n/e","n/e"
"12.01.2020 12:00 - 12.01.2020 13:00","24","n/e","n/e","300","n/e","n/e","695","n/e","n/e"
"12.01.2020 13:00 - 12.01.2020 14:00","17","n/e","n/e","224","n/e","n/e","618","n/e","n/e"
"12.01.2020 14:00 - 12.01.2020 15:00","10","n/e","n/e","197","n/e","n/e","543","n/e","n/e"
"12.01.2020 15:00 - 12.01.2020 16:00","5","n/e","n/e","209","n/e","n/e","500","n/e","n/e"
"12.01.2020 16:00 - 12.01.2020 17:00","0","n/e","n/e","251","n/e","n/e","477","n/e","n/e"
"12.01.2020 17:00 - 12.01.2020 18:00","0","n/e","n/e","303","n/e","n/e","460","n/e","n/e"
"12.01.2020 18:00 - 12.01.2020 19:00","0","n/e","n/e","368","n/e","n/e","487","n/e","n/e"
"12.01.2020 19:00 - 12.01.2020 20:00","0","n/e","n/e","455","n/e","n/e","587","n/e","n/e"
"12.01.2020 20:00 - 12.01.2020 21:00","0","n/e","n/e","560","n/e","n/e","736","n/e","n/e"
"12.01.2020 21:00 - 12.01.2020 22:00","0","n/e","n/e","679","n/e","n/e","902","n/e","n/e"
"12.01.2020 22:00 - 12.01.2020 23:00","0","n/e","n/e","771","n/e","n/e","1009","n/e","n/e"
"12.01.2020 23:00 - 13.01.2020 00:00","0","n/e","n/e","817","n/e","n/e","1043","n/e","n/e"
"13.01.2020 00:00 - 13.01.2020 01:00","0","n/e","n/e","928","n/e","n/e","926","n/e","n/e"
"13.01.2020 01:00 - 13.01.2020 02:00","0","n/e","n/e","794","n/e","n/e","864","n/e","n/e"
"13.01.2020 02:00 - 13.01.2020 03:00","0","n/e","n/e","781","n/e","n/e","916","n/e","n/e"
"13.01.2020 03:00 - 13.01.2020 04:00","0","n/e","n/e","692","n/e","n/e","928","n/e","n/e"
"13.01.2020 04:00 - 13.01.2020 05:00","0","n/e","n/e","721","n/e","n/e","837","n/e","n/e"
"13.01.2020 05:00 - 13.01.2020 06:00","0","n/e","n/e","729","n/e","n/e","808","n/e","n/e"
"13.01.2020 06:00 - 13.01.2020 07:00","0","n/e","n/e","701","n/e","n/e","876","n/e","n/e"
"13.01.2020 07:00 - 13.01.2020 08:00","0","n/e","n/e","763","n/e","n/e","925","n/e","n/e"
"13.01.2020 08:00 - 13.01.2020 09:00","0","n/e","n/e","656","n/e","n/e","831","n/e","n/e"
"13.01.2020 09:00 - 13.01.2020 10:00","15","n/e","n/e","663","n/e","n/e","799","n/e","n/e"
"13.01.2020 10:00 - 13.01.2020 11:00","51","n/e","n/e","630","n/e","n/e","747","n/e","n/e"
"13.01.2020 11:00 - 13.01.2020 12:00","78","n/e","n/e","611","n/e","n/e","761","n/e","n/e"
"13.01.2020 12:00 - 13.01.2020 13:00","89","n/e","n/e","650","n/e","n/e","820","n/e","n/e"
"13.01.2020 13:00 - 13.01.2020 14:00","69","n/e","n/e","742","n/e","n/e","873","n/e","n/e"
"13.01.2020 14:00 - 13.01.2020 15:00","39","n/e","n/e","850","n/e","n/e","883","n/e","n/e"
"13.01.2020 15:00 - 13.01.2020 16:00","15","n/e","n/e","942","n/e","n/e","905","n/e","n/e"
"13.01.2020 16:00 - 13.01.2020 17:00","0","n/e","n/e","1020","n/e","n/e","1018","n/e","n/e"
"13.01.2020 17:00 - 13.01.2020 18:00","0","n/e","n/e","1075","n/e","n/e","1229","n/e","n/e"
"13.01.2020 18:00 - 13.01.2020 19:00","0","n/e","n/e","1104","n/e","n/e","1451","n/e","n/e"
"13.01.2020 19:00 - 13.01.2020 20:00","0","n/e","n/e","1117","n/e","n/e","1643","n/e","n/e"
"13.01.2020 20:00 - 13.01.2020 21:00","0","n/e","n/e","1127","n/e","n/e","1885","n/e","n/e"
"13.01.2020 21:00 - 13.01.2020 22:00","0","n/e","n/e","1129","n/e","n/e","2153","n/e","n/e"
"13.01.2020 22:00 - 13.01.2020 23:00","0","n/e","n/e","1131","n/e","n/e","2402","n/e","n/e"
"13.01.2020 23:00 - 14.01.2020 00:00","0","n/e","n/e","1128","n/e","n/e","2602","n/e","n/e"
"14.01.2020 00:00 - 14.01.2020 01:00","0","n/e","n/e","1112","n/e","n/e","2651","n/e","n/e"
"14.01.2020 01:00 - 14.01.2020 02:00","0","n/e","n/e","1111","n/e","n/e","2713","n/e","n/e"
"14.01.2020 02:00 - 14.01.2020 03:00","0","n/e","n/e","1111","n/e","n/e","2802","n/e","n/e"
"14.01.2020 03:00 - 14.01.2020 04:00","0","n/e","n/e","1104","n/e","n/e","2834","n/e","n/e"
"14.01.2020 04:00 - 14.01.2020 05:00","0","n/e","n/e","1107","n/e","n/e","2850","n/e","n/e"
"14.01.2020 05:00 - 14.01.2020 06:00","0","n/e","n/e","1101","n/e","n/e","2928","n/e","n/e"
"14.01.2020 06:00 - 14.01.2020 07:00","0","n/e","n/e","1009","n/e","n/e","2474","n/e","n/e"
"14.01.2020 07:00 - 14.01.2020 08:00","0","n/e","n/e","1094","n/e","n/e","2399","n/e","n/e"
"14.01.2020 08:00 - 14.01.2020 09:00","0","n/e","n/e","1005","n/e","n/e","2235","n/e","n/e"
"14.01.2020 09:00 - 14.01.2020 10:00","11","n/e","n/e","1107","n/e","n/e","2537","n/e","n/e"
"14.01.2020 10:00 - 14.01.2020 11:00","41","n/e","n/e","1107","n/e","n/e","2397","n/e","n/e"
"14.01.2020 11:00 - 14.01.2020 12:00","66","n/e","n/e","1100","n/e","n/e","2347","n/e","n/e"
"14.01.2020 12:00 - 14.01.2020 13:00","78","n/e","n/e","1089","n/e","n/e","2290","n/e","n/e"
"14.01.2020 13:00 - 14.01.2020 14:00","77","n/e","n/e","1067","n/e","n/e","2126","n/e","n/e"
"14.01.2020 14:00 - 14.01.2020 15:00","56","n/e","n/e","1049","n/e","n/e","1837","n/e","n/e"
"14.01.2020 15:00 - 14.01.2020 16:00","20","n/e","n/e","1059","n/e","n/e","1633","n/e","n/e"
"14.01.2020 16:00 - 14.01.2020 17:00","0","n/e","n/e","1087","n/e","n/e","1649","n/e","n/e"
"14.01.2020 17:00 - 14.01.2020 18:00","0","n/e","n/e","1118","n/e","n/e","1790","n/e","n/e"
"14.01.2020 18:00 - 14.01.2020 19:00","0","n/e","n/e","1132","n/e","n/e","1950","n/e","n/e"
"14.01.2020 19:00 - 14.01.2020 20:00","0","n/e","n/e","1133","n/e","n/e","2103","n/e","n/e"
"14.01.2020 20:00 - 14.01.2020 21:00","0","n/e","n/e","1131","n/e","n/e","2365","n/e","n/e"
"14.01.2020 21:00 - 14.01.2020 22:00","0","n/e","n/e","1118","n/e","n/e","2637","n/e","n/e"
"14.01.2020 22:00 - 14.01.2020 23:00","0","n/e","n/e","1056","n/e","n/e","2727","n/e","n/e"
"14.01.2020 23:00 - 15.01.2020 00:00","0","n/e","n/e","969","n/e","n/e","2653","n/e","n/e"
"15.01.2020 00:00 - 15.01.2020 01:00","0","n/e","n/e","995","n/e","n/e","2517","n/e","n/e"
"15.01.2020 01:00 - 15.01.2020 02:00","0","n/e","n/e","1043","n/e","n/e","2368","n/e","n/e"
"15.01.2020 02:00 - 15.01.2020 03:00","0","n/e","n/e","1093","n/e","n/e","2382","n/e","n/e"
"15.01.2020 03:00 - 15.01.2020 04:00","0","n/e","n/e","1013","n/e","n/e","2330","n/e","n/e"
"15.01.2020 04:00 - 15.01.2020 05:00","0","n/e","n/e","1019","n/e","n/e","2277","n/e","n/e"
"15.01.2020 05:00 - 15.01.2020 06:00","0","n/e","n/e","1021","n/e","n/e","2333","n/e","n/e"
"15.01.2020 06:00 - 15.01.2020 07:00","0","n/e","n/e","981","n/e","n/e","2087","n/e","n/e"
"15.01.2020 07:00 - 15.01.2020 08:00","0","n/e","n/e","901","n/e","n/e","1851","n/e","n/e"
"15.01.2020 08:00 - 15.01.2020 09:00","0","n/e","n/e","922","n/e","n/e","2143","n/e","n/e"
"15.01.2020 09:00 - 15.01.2020 10:00","4","n/e","n/e","876","n/e","n/e","2349","n/e","n/e"
"15.01.2020 10:00 - 15.01.2020 11:00","15","n/e","n/e","898","n/e","n/e","2169","n/e","n/e"
"15.01.2020 11:00 - 15.01.2020 12:00","22","n/e","n/e","907","n/e","n/e","2097","n/e","n/e"
"15.01.2020 12:00 - 15.01.2020 13:00","24","n/e","n/e","917","n/e","n/e","2013","n/e","n/e"
"15.01.2020 13:00 - 15.01.2020 14:00","20","n/e","n/e","942","n/e","n/e","1914","n/e","n/e"
"15.01.2020 14:00 - 15.01.2020 15:00","12","n/e","n/e","971","n/e","n/e","1764","n/e","n/e"
"15.01.2020 15:00 - 15.01.2020 16:00","5","n/e","n/e","990","n/e","n/e","1669","n/e","n/e"
"15.01.2020 16:00 - 15.01.2020 17:00","0","n/e","n/e","1019","n/e","n/e","1662","n/e","n/e"
"15.01.2020 17:00 - 15.01.2020 18:00","0","n/e","n/e","1054","n/e","n/e","1756","n/e","n/e"
"15.01.2020 18:00 - 15.01.2020 19:00","0","n/e","n/e","1085","n/e","n/e","1863","n/e","n/e"
"15.01.2020 19:00 - 15.01.2020 20:00","0","n/e","n/e","1105","n/e","n/e","1946","n/e","n/e"
"15.01.2020 20:00 - 15.01.2020 21:00","0","n/e","n/e","1117","n/e","n/e","2089","n/e","n/e"
"15.01.2020 21:00 - 15.01.2020 22:00","0","n/e","n/e","1122","n/e","n/e","2246","n/e","n/e"
"15.01.2020 22:00 - 15.01.2020 23:00","0","n/e","n/e","1124","n/e","n/e","2383","n/e","n/e"
"15.01.2020 23:00 - 16.01.2020 00:00","0","n/e","n/e","1124","n/e","n/e","2507","n/e","n/e"
"16.01.2020 00:00 - 16.01.2020 01:00","0","n/e","n/e","1122","n/e","n/e","2133","n/e","n/e"
"16.01.2020 01:00 - 16.01.2020 02:00","0","n/e","n/e","1030","n/e","n/e","2142","n/e","n/e"
"16.01.2020 02:00 - 16.01.2020 03:00","0","n/e","n/e","1030","n/e","n/e","2113","n/e","n/e"
"16.01.2020 03:00 - 16.01.2020 04:00","0","n/e","n/e","1030","n/e","n/e","2085","n/e","n/e"
"16.01.2020 04:00 - 16.01.2020 05:00","0","n/e","n/e","1029","n/e","n/e","2103","n/e","n/e"
"16.01.2020 05:00 - 16.01.2020 06:00","0","n/e","n/e","1029","n/e","n/e","1973","n/e","n/e"
"16.01.2020 06:00 - 16.01.2020 07:00","0","n/e","n/e","1030","n/e","n/e","2064","n/e","n/e"
"16.01.2020 07:00 - 16.01.2020 08:00","0","n/e","n/e","1057","n/e","n/e","1944","n/e","n/e"
"16.01.2020 08:00 - 16.01.2020 09:00","1","n/e","n/e","1095","n/e","n/e","2077","n/e","n/e"
"16.01.2020 09:00 - 16.01.2020 10:00","24","n/e","n/e","1051","n/e","n/e","2187","n/e","n/e"
"16.01.2020 10:00 - 16.01.2020 11:00","72","n/e","n/e","991","n/e","n/e","1984","n/e","n/e"
"16.01.2020 11:00 - 16.01.2020 12:00","118","n/e","n/e","962","n/e","n/e","1810","n/e","n/e"
"16.01.2020 12:00 - 16.01.2020 13:00","140","n/e","n/e","946","n/e","n/e","1654","n/e","n/e"
"16.01.2020 13:00 - 16.01.2020 14:00","122","n/e","n/e","945","n/e","n/e","1493","n/e","n/e"
"16.01.2020 14:00 - 16.01.2020 15:00","72","n/e","n/e","961","n/e","n/e","1274","n/e","n/e"
"16.01.2020 15:00 - 16.01.2020 16:00","24","n/e","n/e","988","n/e","n/e","1085","n/e","n/e"
"16.01.2020 16:00 - 16.01.2020 17:00","1","n/e","n/e","1030","n/e","n/e","1044","n/e","n/e"
"16.01.2020 17:00 - 16.01.2020 18:00","0","n/e","n/e","1070","n/e","n/e","1139","n/e","n/e"
"16.01.2020 18:00 - 16.01.2020 19:00","0","n/e","n/e","1095","n/e","n/e","1287","n/e","n/e"
"16.01.2020 19:00 - 16.01.2020 20:00","0","n/e","n/e","1112","n/e","n/e","1436","n/e","n/e"
"16.01.2020 20:00 - 16.01.2020 21:00","0","n/e","n/e","1121","n/e","n/e","1638","n/e","n/e"
"16.01.2020 21:00 - 16.01.2020 22:00","0","n/e","n/e","1124","n/e","n/e","1822","n/e","n/e"
"16.01.2020 22:00 - 16.01.2020 23:00","0","n/e","n/e","1120","n/e","n/e","1945","n/e","n/e"
"16.01.2020 23:00 - 17.01.2020 00:00","0","n/e","n/e","1120","n/e","n/e","2090","n/e","n/e"
"17.01.2020 00:00 - 17.01.2020 01:00","0","n/e","n/e","1016","n/e","n/e","1644","n/e","n/e"
"17.01.2020 01:00 - 17.01.2020 02:00","0","n/e","n/e","1041","n/e","n/e","1618","n/e","n/e"
"17.01.2020 02:00 - 17.01.2020 03:00","0","n/e","n/e","920","n/e","n/e","1395","n/e","n/e"
"17.01.2020 03:00 - 17.01.2020 04:00","0","n/e","n/e","964","n/e","n/e","1407","n/e","n/e"
"17.01.2020 04:00 - 17.01.2020 05:00","0","n/e","n/e","963","n/e","n/e","1347","n/e","n/e"
"17.01.2020 05:00 - 17.01.2020 06:00","0","n/e","n/e","919","n/e","n/e","1312","n/e","n/e"
"17.01.2020 06:00 - 17.01.2020 07:00","0","n/e","n/e","1008","n/e","n/e","1304","n/e","n/e"
"17.01.2020 07:00 - 17.01.2020 08:00","0","n/e","n/e","1102","n/e","n/e","1387","n/e","n/e"
"17.01.2020 08:00 - 17.01.2020 09:00","1","n/e","n/e","1106","n/e","n/e","1393","n/e","n/e"
"17.01.2020 09:00 - 17.01.2020 10:00","22","n/e","n/e","1103","n/e","n/e","1616","n/e","n/e"
"17.01.2020 10:00 - 17.01.2020 11:00","67","n/e","n/e","1086","n/e","n/e","1474","n/e","n/e"
"17.01.2020 11:00 - 17.01.2020 12:00","105","n/e","n/e","1064","n/e","n/e","1364","n/e","n/e"
"17.01.2020 12:00 - 17.01.2020 13:00","109","n/e","n/e","1017","n/e","n/e","1242","n/e","n/e"
"17.01.2020 13:00 - 17.01.2020 14:00","78","n/e","n/e","944","n/e","n/e","1152","n/e","n/e"
"17.01.2020 14:00 - 17.01.2020 15:00","42","n/e","n/e","853","n/e","n/e","1087","n/e","n/e"
"17.01.2020 15:00 - 17.01.2020 16:00","16","n/e","n/e","774","n/e","n/e","1043","n/e","n/e"
"17.01.2020 16:00 - 17.01.2020 17:00","1","n/e","n/e","714","n/e","n/e","1006","n/e","n/e"
"17.01.2020 17:00 - 17.01.2020 18:00","0","n/e","n/e","675","n/e","n/e","940","n/e","n/e"
"17.01.2020 18:00 - 17.01.2020 19:00","0","n/e","n/e","648","n/e","n/e","806","n/e","n/e"
"17.01.2020 19:00 - 17.01.2020 20:00","0","n/e","n/e","624","n/e","n/e","685","n/e","n/e"
"17.01.2020 20:00 - 17.01.2020 21:00","0","n/e","n/e","601","n/e","n/e","616","n/e","n/e"
"17.01.2020 21:00 - 17.01.2020 22:00","0","n/e","n/e","581","n/e","n/e","591","n/e","n/e"
"17.01.2020 22:00 - 17.01.2020 23:00","0","n/e","n/e","548","n/e","n/e","632","n/e","n/e"
"17.01.2020 23:00 - 18.01.2020 00:00","0","n/e","n/e","508","n/e","n/e","711","n/e","n/e"
"18.01.2020 00:00 - 18.01.2020 01:00","0","n/e","n/e","743","n/e","n/e","987","n/e","n/e"
"18.01.2020 01:00 - 18.01.2020 02:00","0","n/e","n/e","703","n/e","n/e","1039","n/e","n/e"
"18.01.2020 02:00 - 18.01.2020 03:00","0","n/e","n/e","770","n/e","n/e","1113","n/e","n/e"
"18.01.2020 03:00 - 18.01.2020 04:00","0","n/e","n/e","946","n/e","n/e","1168","n/e","n/e"
"18.01.2020 04:00 - 18.01.2020 05:00","0","n/e","n/e","944","n/e","n/e","1223","n/e","n/e"
"18.01.2020 05:00 - 18.01.2020 06:00","0","n/e","n/e","1004","n/e","n/e","1409","n/e","n/e"
"18.01.2020 06:00 - 18.01.2020 07:00","0","n/e","n/e","1073","n/e","n/e","1558","n/e","n/e"
"18.01.2020 07:00 - 18.01.2020 08:00","0","n/e","n/e","1024","n/e","n/e","1526","n/e","n/e"
"18.01.2020 08:00 - 18.01.2020 09:00","1","n/e","n/e","1077","n/e","n/e","1468","n/e","n/e"
"18.01.2020 09:00 - 18.01.2020 10:00","12","n/e","n/e","1086","n/e","n/e","1818","n/e","n/e"
"18.01.2020 10:00 - 18.01.2020 11:00","37","n/e","n/e","1076","n/e","n/e","1846","n/e","n/e"
"18.01.2020 11:00 - 18.01.2020 12:00","57","n/e","n/e","1099","n/e","n/e","1914","n/e","n/e"
"18.01.2020 12:00 - 18.01.2020 13:00","61","n/e","n/e","1101","n/e","n/e","1966","n/e","n/e"
"18.01.2020 13:00 - 18.01.2020 14:00","62","n/e","n/e","1097","n/e","n/e","1974","n/e","n/e"
"18.01.2020 14:00 - 18.01.2020 15:00","40","n/e","n/e","1089","n/e","n/e","1952","n/e","n/e"
"18.01.2020 15:00 - 18.01.2020 16:00","15","n/e","n/e","1071","n/e","n/e","1925","n/e","n/e"
"18.01.2020 16:00 - 18.01.2020 17:00","1","n/e","n/e","1075","n/e","n/e","1875","n/e","n/e"
"18.01.2020 17:00 - 18.01.2020 18:00","0","n/e","n/e","1089","n/e","n/e","1807","n/e","n/e"
"18.01.2020 18:00 - 18.01.2020 19:00","0","n/e","n/e","1101","n/e","n/e","1757","n/e","n/e"
"18.01.2020 19:00 - 18.01.2020 20:00","0","n/e","n/e","1101","n/e","n/e","1702","n/e","n/e"
"18.01.2020 20:00 - 18.01.2020 21:00","0","n/e","n/e","1092","n/e","n/e","1624","n/e","n/e"
"18.01.2020 21:00 - 18.01.2020 22:00","0","n/e","n/e","1088","n/e","n/e","1576","n/e","n/e"
"18.01.2020 22:00 - 18.01.2020 23:00","0","n/e","n/e","1085","n/e","n/e","1549","n/e","n/e"
"18.01.2020 23:00 - 19.01.2020 00:00","0","n/e","n/e","1084","n/e","n/e","1543","n/e","n/e"
"19.01.2020 00:00 - 19.01.2020 01:00","0","n/e","n/e","952","n/e","n/e","1375","n/e","n/e"
"19.01.2020 01:00 - 19.01.2020 02:00","0","n/e","n/e","945","n/e","n/e","1387","n/e","n/e"
"19.01.2020 02:00 - 19.01.2020 03:00","0","n/e","n/e","1001","n/e","n/e","1512","n/e","n/e"
"19.01.2020 03:00 - 19.01.2020 04:00","0","n/e","n/e","1086","n/e","n/e","1645","n/e","n/e"
"19.01.2020 04:00 - 19.01.2020 05:00","0","n/e","n/e","1065","n/e","n/e","1780","n/e","n/e"
"19.01.2020 05:00 - 19.01.2020 06:00","0","n/e","n/e","1043","n/e","n/e","1910","n/e","n/e"
"19.01.2020 06:00 - 19.01.2020 07:00","0","n/e","n/e","1082","n/e","n/e","1764","n/e","n/e"
"19.01.2020 07:00 - 19.01.2020 08:00","0","n/e","n/e","963","n/e","n/e","1637","n/e","n/e"
"19.01.2020 08:00 - 19.01.2020 09:00","1","n/e","n/e","914","n/e","n/e","1770","n/e","n/e"
"19.01.2020 09:00 - 19.01.2020 10:00","28","n/e","n/e","926","n/e","n/e","1823","n/e","n/e"
"19.01.2020 10:00 - 19.01.2020 11:00","79","n/e","n/e","978","n/e","n/e","1697","n/e","n/e"
"19.01.2020 11:00 - 19.01.2020 12:00","126","n/e","n/e","968","n/e","n/e","1541","n/e","n/e"
"19.01.2020 12:00 - 19.01.2020 13:00","148","n/e","n/e","958","n/e","n/e","1373","n/e","n/e"
"19.01.2020 13:00 - 19.01.2020 14:00","135","n/e","n/e","954","n/e","n/e","1211","n/e","n/e"
"19.01.2020 14:00 - 19.01.2020 15:00","89","n/e","n/e","949","n/e","n/e","1044","n/e","n/e"
"19.01.2020 15:00 - 19.01.2020 16:00","33","n/e","n/e","938","n/e","n/e","875","n/e","n/e"
"19.01.2020 16:00 - 19.01.2020 17:00","1","n/e","n/e","899","n/e","n/e","764","n/e","n/e"
"19.01.2020 17:00 - 19.01.2020 18:00","0","n/e","n/e","827","n/e","n/e","689","n/e","n/e"
"19.01.2020 18:00 - 19.01.2020 19:00","0","n/e","n/e","741","n/e","n/e","622","n/e","n/e"
"19.01.2020 19:00 - 19.01.2020 20:00","0","n/e","n/e","651","n/e","n/e","599","n/e","n/e"
"19.01.2020 20:00 - 19.01.2020 21:00","0","n/e","n/e","579","n/e","n/e","583","n/e","n/e"
"19.01.2020 21:00 - 19.01.2020 22:00","0","n/e","n/e","527","n/e","n/e","575","n/e","n/e"
"19.01.2020 22:00 - 19.01.2020 23:00","0","n/e","n/e","498","n/e","n/e","596","n/e","n/e"
"19.01.2020 23:00 - 20.01.2020 00:00","0","n/e","n/e","462","n/e","n/e","691","n/e","n/e"
"20.01.2020 00:00 - 20.01.2020 01:00","0","n/e","n/e","339","n/e","n/e","981","n/e","n/e"
"20.01.2020 01:00 - 20.01.2020 02:00","0","n/e","n/e","309","n/e","n/e","948","n/e","n/e"
"20.01.2020 02:00 - 20.01.2020 03:00","0","n/e","n/e","445","n/e","n/e","949","n/e","n/e"
"20.01.2020 03:00 - 20.01.2020 04:00","0","n/e","n/e","597","n/e","n/e","894","n/e","n/e"
"20.01.2020 04:00 - 20.01.2020 05:00","0","n/e","n/e","651","n/e","n/e","922","n/e","n/e"
"20.01.2020 05:00 - 20.01.2020 06:00","0","n/e","n/e","692","n/e","n/e","1054","n/e","n/e"
"20.01.2020 06:00 - 20.01.2020 07:00","0","n/e","n/e","810","n/e","n/e","1046","n/e","n/e"
"20.01.2020 07:00 - 20.01.2020 08:00","0","n/e","n/e","827","n/e","n/e","1148","n/e","n/e"
"20.01.2020 08:00 - 20.01.2020 09:00","1","n/e","n/e","874","n/e","n/e","1265","n/e","n/e"
"20.01.2020 09:00 - 20.01.2020 10:00","12","n/e","n/e","919","n/e","n/e","1350","n/e","n/e"
"20.01.2020 10:00 - 20.01.2020 11:00","40","n/e","n/e","966","n/e","n/e","1384","n/e","n/e"
"20.01.2020 11:00 - 20.01.2020 12:00","82","n/e","n/e","965","n/e","n/e","1478","n/e","n/e"
"20.01.2020 12:00 - 20.01.2020 13:00","99","n/e","n/e","968","n/e","n/e","1563","n/e","n/e"
