"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|DK1","Generation - Solar  [MW] Intraday / BZN|DK1","Generation - Solar  [MW] Current / BZN|DK1","Generation - Wind Offshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Offshore  [MW] Intraday / BZN|DK1","Generation - Wind Offshore  [MW] Current / BZN|DK1","Generation - Wind Onshore  [MW] Day Ahead/ BZN|DK1","Generation - Wind Onshore  [MW] Intraday / BZN|DK1","Generation - Wind Onshore  [MW] Current / BZN|DK1"
"19.10.2021 19:00 - 19.10.2021 20:00","0","0","0","841","874","1058","915","1053","1411"
"19.10.2021 20:00 - 19.10.2021 21:00","0","0","0","921","974","1064","1054","1337","1449"
"19.10.2021 21:00 - 19.10.2021 22:00","0","0","0","971","995","967","1440","1778","1318"
"19.10.2021 22:00 - 19.10.2021 23:00","0","0","0","924","986","1001","1866","2262","1692"
"19.10.2021 23:00 - 20.10.2021 00:00","0","0","0","918","993","890","2157","2473","1626"
"20.10.2021 00:00 - 20.10.2021 01:00","0","N/A","0","1017","N/A","894","2545","N/A","1514"
"20.10.2021 01:00 - 20.10.2021 02:00","0","N/A","0","964","N/A","801","2515","N/A","1978"
"20.10.2021 02:00 - 20.10.2021 03:00","0","N/A","0","1018","N/A","987","2469","N/A","1728"
"20.10.2021 03:00 - 20.10.2021 04:00","0","N/A","0","1024","N/A","921","2327","N/A","1889"
"20.10.2021 04:00 - 20.10.2021 05:00","0","N/A","0","958","N/A","954","2160","N/A","1932"
"20.10.2021 05:00 - 20.10.2021 06:00","0","N/A","0","940","N/A","971","2017","N/A","1765"
"20.10.2021 06:00 - 20.10.2021 07:00","0","N/A","0","961","N/A","993","1906","N/A","1663"
"20.10.2021 07:00 - 20.10.2021 08:00","0","N/A","0","930","N/A","849","1755","N/A","1679"
"20.10.2021 08:00 - 20.10.2021 09:00","2","4","4","894","732","694","1550","1520","1520"
"20.10.2021 09:00 - 20.10.2021 10:00","16","24","18","858","741","644","1451","2037","2145"
"20.10.2021 10:00 - 20.10.2021 11:00","36","56","48","867","789","719","1485","2020","2260"
"20.10.2021 11:00 - 20.10.2021 12:00","67","94","81","852","792","740","1553","2032","2216"
"20.10.2021 12:00 - 20.10.2021 13:00","81","105","67","877","737","831","1694","2054","1266"
"20.10.2021 13:00 - 20.10.2021 14:00","75","98","72","861","765","825","1829","1973","1155"
"20.10.2021 14:00 - 20.10.2021 15:00","92","77","76","828","764","700","1706","1805","1143"
"20.10.2021 15:00 - 20.10.2021 16:00","122","100","71","800","733","617","1652","1670","994"
"20.10.2021 16:00 - 20.10.2021 17:00","56","91","102","673","671","476","1663","1531","1117"
"20.10.2021 17:00 - 20.10.2021 18:00","13","26","18","508","603","510","1465","1342","1275"
"20.10.2021 18:00 - 20.10.2021 19:00","0","1","0","481","563","379","1323","1293","1365"
"20.10.2021 19:00 - 20.10.2021 20:00","0","0","0","458","545","346","1220","1293","882"
"20.10.2021 20:00 - 20.10.2021 21:00","0","0","0","473","614","511","1244","1372","1133"
"20.10.2021 21:00 - 20.10.2021 22:00","0","0","0","578","747","414","1330","1426","894"
"20.10.2021 22:00 - 20.10.2021 23:00","0","0","0","633","690","298","1399","1447","817"
"20.10.2021 23:00 - 21.10.2021 00:00","0","0","0","571","715","524","1536","1412","823"
"21.10.2021 00:00 - 21.10.2021 01:00","0","N/A","0","618","N/A","775","1426","N/A","604"
"21.10.2021 01:00 - 21.10.2021 02:00","0","N/A","0","672","N/A","255","1353","N/A","683"
"21.10.2021 02:00 - 21.10.2021 03:00","0","N/A","0","705","N/A","145","1299","N/A","749"
"21.10.2021 03:00 - 21.10.2021 04:00","0","N/A","0","687","N/A","450","1229","N/A","478"
"21.10.2021 04:00 - 21.10.2021 05:00","0","N/A","0","632","N/A","452","1070","N/A","536"
"21.10.2021 05:00 - 21.10.2021 06:00","0","N/A","0","528","N/A","478","946","N/A","562"
"21.10.2021 06:00 - 21.10.2021 07:00","0","N/A","0","583","N/A","358","904","N/A","493"
"21.10.2021 07:00 - 21.10.2021 08:00","0","N/A","0","664","N/A","388","925","N/A","371"
"21.10.2021 08:00 - 21.10.2021 09:00","6","6","6","756","720","714","1075","505","505"
"21.10.2021 09:00 - 21.10.2021 10:00","49","46","38","834","832","760","1321","1189","679"
"21.10.2021 10:00 - 21.10.2021 11:00","139","132","102","924","971","718","1726","1744","1080"
"21.10.2021 11:00 - 21.10.2021 12:00","268","246","215","994","1004","1002","2124","2165","1813"
"21.10.2021 12:00 - 21.10.2021 13:00","331","348","367","991","1022","1122","2529","2509","1944"
"21.10.2021 13:00 - 21.10.2021 14:00","341","358","437","1001","1039","1098","2869","2692","2025"
"21.10.2021 14:00 - 21.10.2021 15:00","304","324","367","1046","1065","1101","2843","2641","1696"
"21.10.2021 15:00 - 21.10.2021 16:00","220","234","268","1028","1020","836","2809","2675","1723"
"21.10.2021 16:00 - 21.10.2021 17:00","122","140","146","1007","965","836","2845","2630","1756"
"21.10.2021 17:00 - 21.10.2021 18:00","32","36","24","949","876","822","2787","2579","1863"
"21.10.2021 18:00 - 21.10.2021 19:00","1","1","0","814","847","786","2731","2629","1923"
"21.10.2021 19:00 - 21.10.2021 20:00","0","0","0","843","853","683","2682","2652","1969"
"21.10.2021 20:00 - 21.10.2021 21:00","0","0","0","884","872","780","2800","2769","1985"
"21.10.2021 21:00 - 21.10.2021 22:00","0","0","0","878","866","824","2942","2826","1809"
"21.10.2021 22:00 - 21.10.2021 23:00","0","0","0","831","895","936","2859","2841","2077"
"21.10.2021 23:00 - 22.10.2021 00:00","0","0","0","867","932","986","2804","2754","2002"
"22.10.2021 00:00 - 22.10.2021 01:00","0","N/A","0","950","N/A","878","2786","N/A","1588"
"22.10.2021 01:00 - 22.10.2021 02:00","0","N/A","0","937","N/A","963","2617","N/A","1780"
"22.10.2021 02:00 - 22.10.2021 03:00","0","N/A","0","965","N/A","960","2544","N/A","1450"
"22.10.2021 03:00 - 22.10.2021 04:00","0","N/A","0","980","N/A","942","2343","N/A","1207"
"22.10.2021 04:00 - 22.10.2021 05:00","0","N/A","0","968","N/A","868","1934","N/A","1236"
"22.10.2021 05:00 - 22.10.2021 06:00","0","N/A","0","945","N/A","921","1649","N/A","1274"
"22.10.2021 06:00 - 22.10.2021 07:00","0","N/A","0","981","N/A","880","1588","N/A","1391"
"22.10.2021 07:00 - 22.10.2021 08:00","0","N/A","0","961","N/A","1083","1572","N/A","1517"
"22.10.2021 08:00 - 22.10.2021 09:00","9","10","10","945","1037","1033","1577","1375","1375"
"22.10.2021 09:00 - 22.10.2021 10:00","69","86","78","929","1030","1011","1677","1507","1331"
"22.10.2021 10:00 - 22.10.2021 11:00","163","193","170","940","1032","983","1982","1740","1717"
"22.10.2021 11:00 - 22.10.2021 12:00","280","246","220","965","1033","1085","2224","1948","1756"
"22.10.2021 12:00 - 22.10.2021 13:00","365","339","390","1022","1061","1029","2515","2263","1868"
"22.10.2021 13:00 - 22.10.2021 14:00","385","377","414","1058","1073","1034","2735","2470","1823"
"22.10.2021 14:00 - 22.10.2021 15:00","357","360","416","1021","1096","1052","2606","2369","2060"
"22.10.2021 15:00 - 22.10.2021 16:00","250","275","309","963","1022","1010","2618","2403","1787"
"22.10.2021 16:00 - 22.10.2021 17:00","131","150","180","897","937","848","2742","2438","1777"
"22.10.2021 17:00 - 22.10.2021 18:00","37","39","21","905","936","922","2725","2417","1937"
"22.10.2021 18:00 - 22.10.2021 19:00","2","2","0","871","891","856","2760","2473","2082"
"22.10.2021 19:00 - 22.10.2021 20:00","0","0","0","895","878","1040","2774","2543","1731"
"22.10.2021 20:00 - 22.10.2021 21:00","0","0","0","926","893","1091","2840","2728","1974"
"22.10.2021 21:00 - 22.10.2021 22:00","0","0","0","935","915","874","2992","2830","1766"
"22.10.2021 22:00 - 22.10.2021 23:00","0","0","0","903","935","502","2949","2870","1706"
"22.10.2021 23:00 - 23.10.2021 00:00","0","0","0","908","952","798","2863","2771","1576"
"23.10.2021 00:00 - 23.10.2021 01:00","0","N/A","0","946","N/A","830","2792","N/A","1804"
"23.10.2021 01:00 - 23.10.2021 02:00","0","N/A","0","904","N/A","788","2680","N/A","1264"
"23.10.2021 02:00 - 23.10.2021 03:00","0","N/A","0","959","N/A","919","2649","N/A","1384"
"23.10.2021 03:00 - 23.10.2021 04:00","0","N/A","0","996","N/A","865","2590","N/A","1386"
"23.10.2021 04:00 - 23.10.2021 05:00","0","N/A","0","988","N/A","724","2373","N/A","1354"
"23.10.2021 05:00 - 23.10.2021 06:00","0","N/A","0","973","N/A","722","2133","N/A","1125"
"23.10.2021 06:00 - 23.10.2021 07:00","0","N/A","0","990","N/A","682","2024","N/A","893"
"23.10.2021 07:00 - 23.10.2021 08:00","0","N/A","0","979","N/A","638","1807","N/A","884"
"23.10.2021 08:00 - 23.10.2021 09:00","18","18","18","941","656","653","1464","503","503"
"23.10.2021 09:00 - 23.10.2021 10:00","130","133","132","811","637","454","1089","937","570"
"23.10.2021 10:00 - 23.10.2021 11:00","278","287","289","710","582","383","900","774","703"
"23.10.2021 11:00 - 23.10.2021 12:00","390","398","381","565","432","487","778","702","391"
"23.10.2021 12:00 - 23.10.2021 13:00","444","449","445","442","327","162","714","678","494"
"23.10.2021 13:00 - 23.10.2021 14:00","423","428","357","324","244","165","678","592","464"
"23.10.2021 14:00 - 23.10.2021 15:00","357","336","283","290","221","180","558","465","430"
"23.10.2021 15:00 - 23.10.2021 16:00","266","241","179","250","197","261","451","373","379"
"23.10.2021 16:00 - 23.10.2021 17:00","141","126","104","254","197","229","356","302","316"
"23.10.2021 17:00 - 23.10.2021 18:00","34","34","8","281","237","301","285","253","303"
"23.10.2021 18:00 - 23.10.2021 19:00","1","1","0","247","208","284","263","235","269"
"23.10.2021 19:00 - 23.10.2021 20:00","0","0","0","218","200","215","256","240","251"
"23.10.2021 20:00 - 23.10.2021 21:00","0","0","0","227","196","208","240","264","283"
"23.10.2021 21:00 - 23.10.2021 22:00","0","0","0","306","245","386","248","297","342"
"23.10.2021 22:00 - 23.10.2021 23:00","0","0","0","388","479","501","287","356","482"
"23.10.2021 23:00 - 24.10.2021 00:00","0","0","0","423","618","279","371","444","636"
"24.10.2021 00:00 - 24.10.2021 01:00","0","N/A","0","556","N/A","323","672","N/A","816"
"24.10.2021 01:00 - 24.10.2021 02:00","0","N/A","0","573","N/A","443","780","N/A","830"
"24.10.2021 02:00 - 24.10.2021 03:00","0","N/A","0","705","N/A","605","859","N/A","874"
"24.10.2021 03:00 - 24.10.2021 04:00","0","N/A","0","844","N/A","898","930","N/A","964"
"24.10.2021 04:00 - 24.10.2021 05:00","0","N/A","0","859","N/A","1009","985","N/A","960"
"24.10.2021 05:00 - 24.10.2021 06:00","0","N/A","0","895","N/A","926","1016","N/A","1055"
"24.10.2021 06:00 - 24.10.2021 07:00","0","N/A","0","945","N/A","793","1134","N/A","1126"
"24.10.2021 07:00 - 24.10.2021 08:00","0","N/A","0","937","N/A","970","1206","N/A","1128"
"24.10.2021 08:00 - 24.10.2021 09:00","6","7","7","946","1058","1061","1190","1126","1126"
"24.10.2021 09:00 - 24.10.2021 10:00","43","55","43","942","1021","1080","1203","1151","1159"
"24.10.2021 10:00 - 24.10.2021 11:00","97","128","82","979","1014","1098","1340","1273","1412"
"24.10.2021 11:00 - 24.10.2021 12:00","169","203","125","993","1016","1066","1432","1397","1623"
"24.10.2021 12:00 - 24.10.2021 13:00","236","264","166","997","1041","1041","1537","1560","1718"
"24.10.2021 13:00 - 24.10.2021 14:00","237","300","243","1005","1047","1005","1612","1628","1706"
"24.10.2021 14:00 - 24.10.2021 15:00","193","268","232","1036","1073","1076","1471","1469","1704"
"24.10.2021 15:00 - 24.10.2021 16:00","181","229","224","1021","1036","1040","1340","1350","1691"
"24.10.2021 16:00 - 24.10.2021 17:00","115","137","156","998","1006","980","1274","1232","1532"
"24.10.2021 17:00 - 24.10.2021 18:00","29","31","52","1009","1023","1032","1121","1087","1202"
"24.10.2021 18:00 - 24.10.2021 19:00","1","1","0","984","1001","1027","1097","1090","1101"
"24.10.2021 19:00 - 24.10.2021 20:00","0","0","0","993","990","1001","1177","1183","1283"
"24.10.2021 20:00 - 24.10.2021 21:00","0","0","0","1018","983","1024","1267","1310","1031"
"24.10.2021 21:00 - 24.10.2021 22:00","0","0","0","1021","961","1018","1347","1330","1320"
"24.10.2021 22:00 - 24.10.2021 23:00","0","0","0","965","952","984","1324","1242","1197"
"24.10.2021 23:00 - 25.10.2021 00:00","0","0","0","917","886","935","1190","1091","967"
"25.10.2021 00:00 - 25.10.2021 01:00","0","N/A","0","787","N/A","842","970","N/A","586"
"25.10.2021 01:00 - 25.10.2021 02:00","0","N/A","0","688","N/A","729","866","N/A","560"
"25.10.2021 02:00 - 25.10.2021 03:00","0","N/A","0","676","N/A","686","808","N/A","512"
"25.10.2021 03:00 - 25.10.2021 04:00","0","N/A","0","686","N/A","647","764","N/A","630"
"25.10.2021 04:00 - 25.10.2021 05:00","0","N/A","0","613","N/A","604","760","N/A","780"
"25.10.2021 05:00 - 25.10.2021 06:00","0","N/A","0","593","N/A","641","753","N/A","862"
"25.10.2021 06:00 - 25.10.2021 07:00","0","N/A","0","675","N/A","727","850","N/A","937"
"25.10.2021 07:00 - 25.10.2021 08:00","0","N/A","0","733","N/A","735","910","N/A","903"
"25.10.2021 08:00 - 25.10.2021 09:00","6","9","9","714","N/A","735","921","934","934"
"25.10.2021 09:00 - 25.10.2021 10:00","47","62","59","726","N/A","732","917","905","929"
"25.10.2021 10:00 - 25.10.2021 11:00","90","100","87","791","N/A","759","932","963","971"
"25.10.2021 11:00 - 25.10.2021 12:00","144","128","150","802","N/A","794","888","954","997"
"25.10.2021 12:00 - 25.10.2021 13:00","189","161","216","823","N/A","706","910","983","1037"
"25.10.2021 13:00 - 25.10.2021 14:00","184","136","162","813","N/A","733","909","982","965"
"25.10.2021 14:00 - 25.10.2021 15:00","131","96","92","810","N/A","609","808","889","864"
"25.10.2021 15:00 - 25.10.2021 16:00","92","76","91","791","N/A","651","780","824","776"
"25.10.2021 16:00 - 25.10.2021 17:00","45","50","60","642","N/A","727","772","803","838"
"25.10.2021 17:00 - 25.10.2021 18:00","9","13","13","602","N/A","666","760","788","837"
"25.10.2021 18:00 - 25.10.2021 19:00","0","0","0","599","N/A","624","764","812","995"
"25.10.2021 19:00 - 25.10.2021 20:00","0","0","0","601","N/A","694","804","866","1030"
"25.10.2021 20:00 - 25.10.2021 21:00","0","0","0","601","N/A","705","866","953","1016"
"25.10.2021 21:00 - 25.10.2021 22:00","0","0","0","583","N/A","696","874","980","1066"
"25.10.2021 22:00 - 25.10.2021 23:00","0","0","0","598","N/A","616","834","948","927"
"25.10.2021 23:00 - 26.10.2021 00:00","0","0","0","627","N/A","517","749","855","769"
"26.10.2021 00:00 - 26.10.2021 01:00","0","N/A","0","417","N/A","549","828","N/A","635"
"26.10.2021 01:00 - 26.10.2021 02:00","0","N/A","0","394","N/A","483","729","N/A","577"
"26.10.2021 02:00 - 26.10.2021 03:00","0","N/A","0","430","N/A","483","645","N/A","489"
"26.10.2021 03:00 - 26.10.2021 04:00","0","N/A","0","401","N/A","522","580","N/A","466"
"26.10.2021 04:00 - 26.10.2021 05:00","0","N/A","0","358","N/A","548","519","N/A","431"
"26.10.2021 05:00 - 26.10.2021 06:00","0","N/A","0","385","N/A","628","469","N/A","480"
"26.10.2021 06:00 - 26.10.2021 07:00","0","N/A","0","441","N/A","417","526","N/A","560"
"26.10.2021 07:00 - 26.10.2021 08:00","0","N/A","0","447","N/A","510","587","N/A","614"
"26.10.2021 08:00 - 26.10.2021 09:00","9","9","9","448","492","569","613","694","694"
"26.10.2021 09:00 - 26.10.2021 10:00","91","87","76","458","464","390","606","665","637"
"26.10.2021 10:00 - 26.10.2021 11:00","236","225","217","484","457","698","626","648","587"
"26.10.2021 11:00 - 26.10.2021 12:00","328","327","235","504","480","561","658","707","540"
"26.10.2021 12:00 - 26.10.2021 13:00","349","350","341","521","504","507","749","877","605"
"26.10.2021 13:00 - 26.10.2021 14:00","315","338","405","503","494","466","828","951","622"
"26.10.2021 14:00 - 26.10.2021 15:00","254","293","319","532","518","539","742","877","2968"
"26.10.2021 15:00 - 26.10.2021 16:00","171","205","247","492","466","442","678","791","637"
"26.10.2021 16:00 - 26.10.2021 17:00","92","90","79","417","411","466","647","713","535"
"26.10.2021 17:00 - 26.10.2021 18:00","19","19","9","415","389","528","613","657","480"
"26.10.2021 18:00 - 26.10.2021 19:00","1","1","0","495","411","509","611","666","588"
"26.10.2021 19:00 - 26.10.2021 20:00","0","0","0","580","534","546","701","728","685"
"26.10.2021 20:00 - 26.10.2021 21:00","0","0","0","665","613","713","857","858","563"
"26.10.2021 21:00 - 26.10.2021 22:00","0","0","0","798","697","825","1068","1011","673"
"26.10.2021 22:00 - 26.10.2021 23:00","0","0","0","824","844","952","1295","1164","962"
"26.10.2021 23:00 - 27.10.2021 00:00","0","0","0","878","869","964","1474","1359","874"
"27.10.2021 00:00 - 27.10.2021 01:00","0","N/A","0","857","N/A","975","1553","N/A","1106"
"27.10.2021 01:00 - 27.10.2021 02:00","0","N/A","0","852","N/A","1008","1722","N/A","709"
"27.10.2021 02:00 - 27.10.2021 03:00","0","N/A","0","946","N/A","1001","1820","N/A","976"
"27.10.2021 03:00 - 27.10.2021 04:00","0","N/A","0","996","N/A","689","1889","N/A","1112"
"27.10.2021 04:00 - 27.10.2021 05:00","0","N/A","0","975","N/A","820","1955","N/A","1130"
"27.10.2021 05:00 - 27.10.2021 06:00","0","N/A","0","958","N/A","928","2034","N/A","1183"
"27.10.2021 06:00 - 27.10.2021 07:00","0","N/A","0","993","N/A","835","2257","N/A","1363"
"27.10.2021 07:00 - 27.10.2021 08:00","0","N/A","0","988","N/A","976","2350","N/A","1567"
"27.10.2021 08:00 - 27.10.2021 09:00","2","2","2","996","882","871","2276","1428","1428"
"27.10.2021 09:00 - 27.10.2021 10:00","16","16","14","982","887","580","2177","2583","1390"
"27.10.2021 10:00 - 27.10.2021 11:00","30","35","24","1013","914","534","2254","2563","1463"
"27.10.2021 11:00 - 27.10.2021 12:00","58","71","60","1028","927","502","2333","2538","1521"
"27.10.2021 12:00 - 27.10.2021 13:00","88","104","66","1016","942","377","2366","2602","1512"
"27.10.2021 13:00 - 27.10.2021 14:00","76","91","49","1024","976","894","2368","2579","1488"
"27.10.2021 14:00 - 27.10.2021 15:00","36","46","20","1035","1018","662","2180","2328","1650"
"27.10.2021 15:00 - 27.10.2021 16:00","26","30","27","1017","981","837","2164","2114","1511"
"27.10.2021 16:00 - 27.10.2021 17:00","15","20","15","965","943","934","2161","2000","1305"
"27.10.2021 17:00 - 27.10.2021 18:00","2","3","1","945","950","993","2053","1885","2074"
"27.10.2021 18:00 - 27.10.2021 19:00","0","0","0","927","945","879","1982","1834","1746"
"27.10.2021 19:00 - 27.10.2021 20:00","0","0","0","945","953","873","2004","1782","1787"
"27.10.2021 20:00 - 27.10.2021 21:00","0","0","0","981","964","937","2081","1868","1249"
"27.10.2021 21:00 - 27.10.2021 22:00","0","0","0","995","972","933","2149","1931","1479"
"27.10.2021 22:00 - 27.10.2021 23:00","0","0","0","987","990","956","2097","1939","1544"
"27.10.2021 23:00 - 28.10.2021 00:00","0","0","0","963","955","1007","1984","1866","1348"
"28.10.2021 00:00 - 28.10.2021 01:00","0","N/A","0","883","N/A","921","1871","N/A","1694"
"28.10.2021 01:00 - 28.10.2021 02:00","0","N/A","0","864","N/A","826","1854","N/A","1061"
"28.10.2021 02:00 - 28.10.2021 03:00","0","N/A","0","937","N/A","948","1840","N/A","1075"
"28.10.2021 03:00 - 28.10.2021 04:00","0","N/A","0","964","N/A","913","1803","N/A","1369"
"28.10.2021 04:00 - 28.10.2021 05:00","0","N/A","0","960","N/A","959","1759","N/A","1164"
"28.10.2021 05:00 - 28.10.2021 06:00","0","N/A","0","948","N/A","940","1730","N/A","1059"
"28.10.2021 06:00 - 28.10.2021 07:00","0","N/A","0","965","N/A","974","1827","N/A","1083"
"28.10.2021 07:00 - 28.10.2021 08:00","0","N/A","0","943","N/A","908","1830","N/A","1504"
"28.10.2021 08:00 - 28.10.2021 09:00","5","5","5","936","871","857","1749","1855","1855"
"28.10.2021 09:00 - 28.10.2021 10:00","57","59","55","931","878","1040","1637","1953","1408"
"28.10.2021 10:00 - 28.10.2021 11:00","145","154","103","959","906","1045","1640","1939","1653"
"28.10.2021 11:00 - 28.10.2021 12:00","279","279","201","985","904","1040","1667","1909","1945"
"28.10.2021 12:00 - 28.10.2021 13:00","375","383","258","999","935","1064","1675","1929","1744"
"28.10.2021 13:00 - 28.10.2021 14:00","385","406","337","1006","967","1022","1711","1838","1828"
"28.10.2021 14:00 - 28.10.2021 15:00","331","346","296","1034","994","1051","1544","1610","1819"
"28.10.2021 15:00 - 28.10.2021 16:00","240","247","255","1028","977","1006","1487","1427","1650"
"28.10.2021 16:00 - 28.10.2021 17:00","116","119","164","982","963","1030","1451","1309","1343"
"28.10.2021 17:00 - 28.10.2021 18:00","18","19","50","977","973","1026","1372","1182","1221"
"28.10.2021 18:00 - 28.10.2021 19:00","0","0","0","947","957","1033","1360","1190","1387"
"28.10.2021 19:00 - 28.10.2021 20:00","0","0","0","956","947","1026","1494","1320","1607"
"28.10.2021 20:00 - 28.10.2021 21:00","0","0","0","1012","966","1092","1693","1547","1361"
"28.10.2021 21:00 - 28.10.2021 22:00","0","0","0","1022","980","1009","1851","1696","1161"
"28.10.2021 22:00 - 28.10.2021 23:00","0","0","0","1007","1010","1034","1875","1705","1155"
"28.10.2021 23:00 - 29.10.2021 00:00","0","0","0","960","987","1043","1698","1574","878"
"29.10.2021 00:00 - 29.10.2021 01:00","0","N/A","0","867","N/A","872","1527","N/A","867"
"29.10.2021 01:00 - 29.10.2021 02:00","0","N/A","0","794","N/A","815","1401","N/A","808"
"29.10.2021 02:00 - 29.10.2021 03:00","0","N/A","0","867","N/A","844","1273","N/A","730"
"29.10.2021 03:00 - 29.10.2021 04:00","0","N/A","0","911","N/A","726","1162","N/A","676"
"29.10.2021 04:00 - 29.10.2021 05:00","0","N/A","0","913","N/A","646","1098","N/A","552"
"29.10.2021 05:00 - 29.10.2021 06:00","0","N/A","0","922","N/A","679","1024","N/A","590"
"29.10.2021 06:00 - 29.10.2021 07:00","0","N/A","0","957","N/A","844","1110","N/A","571"
"29.10.2021 07:00 - 29.10.2021 08:00","0","N/A","0","932","N/A","615","1146","N/A","655"
"29.10.2021 08:00 - 29.10.2021 09:00","8","8","8","887","717","731","1129","1059","1059"
"29.10.2021 09:00 - 29.10.2021 10:00","102","103","102","893","744","915","1072","1067","947"
"29.10.2021 10:00 - 29.10.2021 11:00","240","243","230","942","800","969","1086","1032","911"
"29.10.2021 11:00 - 29.10.2021 12:00","352","361","384","964","849","955","1082","1026","881"
"29.10.2021 12:00 - 29.10.2021 13:00","408","422","481","983","883","940","1079","1088","913"
"29.10.2021 13:00 - 29.10.2021 14:00","405","429","479","1004","922","955","1125","1078","958"
"29.10.2021 14:00 - 29.10.2021 15:00","342","365","403","1007","948","970","1048","1000","935"
"29.10.2021 15:00 - 29.10.2021 16:00","239","239","277","973","927","956","1071","978","958"
"29.10.2021 16:00 - 29.10.2021 17:00","113","108","96","911","911","967","1137","1026","1055"
"29.10.2021 17:00 - 29.10.2021 18:00","18","17","6","909","927","1022","1174","1080","1317"
"29.10.2021 18:00 - 29.10.2021 19:00","0","0","0","924","953","1011","1250","1247","1234"
"29.10.2021 19:00 - 29.10.2021 20:00","0","0","0","951","991","1055","1402","1460","1544"
"29.10.2021 20:00 - 29.10.2021 21:00","0","0","0","1005","1026","1113","1574","1708","1159"
"29.10.2021 21:00 - 29.10.2021 22:00","0","0","0","1012","1030","1025","1734","1865","1184"
"29.10.2021 22:00 - 29.10.2021 23:00","0","0","0","1001","1024","1039","1792","1864","1291"
"29.10.2021 23:00 - 30.10.2021 00:00","0","0","0","978","1015","1071","1652","1769","1134"
"30.10.2021 00:00 - 30.10.2021 01:00","0","N/A","0","1008","N/A","1049","1822","N/A","1256"
"30.10.2021 01:00 - 30.10.2021 02:00","0","N/A","0","953","N/A","1027","1672","N/A","1008"
"30.10.2021 02:00 - 30.10.2021 03:00","0","N/A","0","950","N/A","1037","1493","N/A","1048"
"30.10.2021 03:00 - 30.10.2021 04:00","0","N/A","0","934","N/A","946","1268","N/A","942"
"30.10.2021 04:00 - 30.10.2021 05:00","0","N/A","0","814","N/A","912","1017","N/A","941"
"30.10.2021 05:00 - 30.10.2021 06:00","0","N/A","0","641","N/A","725","736","N/A","839"
"30.10.2021 06:00 - 30.10.2021 07:00","0","N/A","0","512","N/A","694","575","N/A","684"
"30.10.2021 07:00 - 30.10.2021 08:00","0","N/A","0","448","N/A","668","461","N/A","515"
"30.10.2021 08:00 - 30.10.2021 09:00","5","5","5","401","466","449","405","497","497"
"30.10.2021 09:00 - 30.10.2021 10:00","67","76","80","411","375","415","383","545","547"
"30.10.2021 10:00 - 30.10.2021 11:00","159","173","133","497","415","503","421","576","594"
"30.10.2021 11:00 - 30.10.2021 12:00","257","227","186","628","520","608","467","606","444"
"30.10.2021 12:00 - 30.10.2021 13:00","294","249","161","725","663","730","562","689","532"
"30.10.2021 13:00 - 30.10.2021 14:00","248","217","96","737","747","813","709","793","725"
"30.10.2021 14:00 - 30.10.2021 15:00","161","128","30","805","818","897","793","915","973"
"30.10.2021 15:00 - 30.10.2021 16:00","70","65","9","900","839","998","983","1142","1290"
"30.10.2021 16:00 - 30.10.2021 17:00","23","29","29","916","883","872","1235","1364","1327"
"30.10.2021 17:00 - 30.10.2021 18:00","2","3","7","930","902","962","1442","1450","1595"
"30.10.2021 18:00 - 30.10.2021 19:00","0","0","0","953","922","994","1646","1553","1588"
"30.10.2021 19:00 - 30.10.2021 20:00","0","0","0","982","955","1050","1858","1650","1581"
"30.10.2021 20:00 - 30.10.2021 21:00","0","0","0","1030","1004","1102","1989","1783","1468"
"30.10.2021 21:00 - 30.10.2021 22:00","0","0","0","1024","998","1052","2080","1820","1125"
"30.10.2021 22:00 - 30.10.2021 23:00","0","0","0","1014","1010","1094","2067","1739","1291"
"30.10.2021 23:00 - 31.10.2021 00:00","0","0","0","993","999","927","1954","1557","1356"
"31.10.2021 00:00 - 31.10.2021 01:00","0","N/A","0","700","N/A","676","1191","N/A","1165"
"31.10.2021 01:00 - 31.10.2021 02:00","0","N/A","0","739","N/A","686","905","N/A","862"
"31.10.2021 02:00 - 31.10.2021 03:00","0","N/A","","750","N/A","746","740","N/A","721"
"31.10.2021 02:00 - 31.10.2021 03:00","0","N/A","0","584","N/A","694","630","N/A","622"
"31.10.2021 03:00 - 31.10.2021 04:00","0","N/A","0","568","N/A","335","589","N/A","570"
"31.10.2021 04:00 - 31.10.2021 05:00","0","N/A","0","383","N/A","434","555","N/A","546"
"31.10.2021 05:00 - 31.10.2021 06:00","0","N/A","0","273","N/A","375","533","N/A","473"
"31.10.2021 06:00 - 31.10.2021 07:00","0","N/A","0","245","N/A","191","560","N/A","557"
"31.10.2021 07:00 - 31.10.2021 08:00","3","N/A","3","226","N/A","228","556","N/A","560"
"31.10.2021 08:00 - 31.10.2021 09:00","54","61","61","274","265","270","531","554","554"
"31.10.2021 09:00 - 31.10.2021 10:00","176","164","181","381","367","383","522","531","513"
"31.10.2021 10:00 - 31.10.2021 11:00","286","263","297","494","461","493","490","542","483"
"31.10.2021 11:00 - 31.10.2021 12:00","320","326","326","662","508","598","539","624","497"
"31.10.2021 12:00 - 31.10.2021 13:00","278","338","299","689","575","742","640","700","617"
"31.10.2021 13:00 - 31.10.2021 14:00","197","280","184","842","681","791","679","713","700"
